User ID,Organization ID,Organization Type,Country,State,NGSS Status,Grade level,Sign up date,Activation date,Full Trial expiry date,Quote created?
16841868,35171,School,Peru,Provincia de Lima,transitioning,4,2017-12-05,2017-12-15,2018-06-30,False
16843541,35171,School,Peru,Provincia de Lima,no,5,2017-12-05,2017-12-05,2018-06-30,False
16843590,35171,School,Peru,Provincia de Lima,not sure,Pre,2017-12-05,2017-12-05,2018-06-30,False
16843758,335628,School,United States,New Jersey,not sure,3,2017-12-05,2017-12-05,2018-06-30,False
16844845,35171,School,Peru,Provincia de Lima,not sure,"3, 4",2017-12-05,,,False
16846010,35171,School,Peru,Provincia de Lima,no,,2017-12-09,2017-12-09,2018-06-30,False
16846841,353555,School,United States,Florida,yes,2,2017-12-05,2017-12-05,2018-06-30,False
16853840,35467,School,Canada,Newfoundland and Labrador,not sure,"K, 1, 2, 3, 4",2017-12-05,,,False
16856945,31248,School,United States,Washington,not sure,Upper,2017-12-05,2017-12-12,2018-06-30,False
16862825,32960,School,Canada,British Columbia,no,K,2018-01-15,2018-01-23,2018-06-30,False
16863505,1749,School,United States,Vermont,yes,2,2017-12-05,2017-12-05,2018-06-30,False
16867627,374359,School,United States,Illinois,yes,K,2017-12-05,2017-12-05,2018-06-30,False
16870526,360208,School,United States,Kentucky,yes,2,2017-12-05,2017-12-05,2018-06-30,False
16874026,339928,School,United States,New York,yes,K,2017-12-05,2017-12-05,2018-06-30,False
16883156,359633,School,United States,Kentucky,yes,"K, 1, 3, 4, 5",2017-12-05,2017-12-05,2018-06-30,False
16890586,36380,School,Australia,New South Wales,no,4,2017-12-06,,,False
16908049,35171,School,Peru,Provincia de Lima,transitioning,K,2017-12-06,2017-12-11,2018-06-30,False
16914393,332665,School,United States,Massachusetts,not sure,"K, 1, 3",2017-12-07,2017-12-14,2018-06-30,False
16914395,332665,School,United States,Massachusetts,not sure,4,2017-12-07,,,False
16914396,332665,School,United States,Massachusetts,yes,"1, 4",2017-12-06,2017-12-12,2018-06-30,False
16914451,332665,School,United States,Massachusetts,not sure,"K, 1, 2",2017-12-10,2017-12-12,2018-06-30,False
16914452,332665,School,United States,Massachusetts,not sure,"1, 5",2017-12-06,2017-12-11,2018-06-30,False
16914453,332665,School,United States,Massachusetts,yes,1,2017-12-06,2017-12-12,2018-06-30,False
16916594,28097,School,United States,Massachusetts,yes,2,2017-12-06,2017-12-06,2018-06-30,False
16920626,365371,School,United States,Michigan,yes,"K, 1, 2, 3, 4, 5",2017-12-11,2017-12-11,2018-06-30,False
16925659,329899,School,United States,Washington,transitioning,K,2017-12-06,2018-01-03,2018-06-30,False
16939098,394092,School,United States,New Mexico,not sure,"1, 2, 3, 4, 5",2017-12-07,2017-12-07,2018-06-30,False
16939100,394092,School,United States,New Mexico,not sure,4,2017-12-07,2017-12-07,2018-06-30,False
16971079,333973,School,United States,Vermont,yes,"K, 3",2017-12-07,2017-12-07,2018-06-30,False
16974691,364859,School,United States,Indiana,yes,3,2017-12-07,2017-12-07,2018-06-30,False
16974785,394092,School,United States,New Mexico,no,2,2017-12-07,,,False
16974786,394092,School,United States,New Mexico,not sure,2,2017-12-07,,,False
16974787,394092,School,United States,New Mexico,no,1,2017-12-07,,,False
16975054,390293,School,United States,Colorado,yes,4,2017-12-07,2017-12-07,2018-06-30,False
16975472,390293,School,United States,Colorado,transitioning,5,2017-12-08,2018-01-04,2018-06-30,False
16976136,359539,School,United States,Mississippi,yes,3,2017-12-07,2017-12-07,2018-06-30,False
16976245,394092,School,United States,New Mexico,not sure,3,2017-12-07,2017-12-07,2018-06-30,False
16976247,394092,School,United States,New Mexico,no,4,2017-12-07,,,False
16976249,394092,School,United States,New Mexico,no,4,2017-12-12,,,False
16981399,394092,School,United States,New Mexico,not sure,2,2017-12-08,2017-12-08,2018-06-30,False
16982158,36414,School,United States,Pennsylvania,not sure,Pre,2017-12-07,2017-12-07,2018-06-30,False
16983761,394092,School,United States,New Mexico,no,1,2017-12-08,,,False
16984353,343932,School,United States,Delaware,yes,3,2017-12-07,2018-01-19,2018-06-30,False
16989422,354637,School,United States,Florida,yes,1,2018-01-29,2018-01-29,2018-06-30,False
16990186,331758,School,United States,Massachusetts,yes,1,2017-12-07,2017-12-07,2018-06-30,False
16991012,331758,School,United States,Massachusetts,yes,1,2017-12-07,2017-12-07,2018-06-30,False
16992952,343932,School,United States,Delaware,yes,3,2017-12-07,2017-12-07,2018-06-30,False
16993158,343932,School,United States,Delaware,transitioning,2,2017-12-07,,,False
16993159,343932,School,United States,Delaware,transitioning,4,2017-12-07,2017-12-07,2018-06-30,False
16994159,343932,School,United States,Delaware,transitioning,4,2017-12-08,2017-12-08,2018-06-30,False
16994297,343932,School,United States,Delaware,yes,4,2017-12-07,,,False
16994593,374006,School,United States,Illinois,transitioning,1,2017-12-07,2017-12-19,2018-06-30,False
17000955,395369,School,United States,California,yes,Upper,2017-12-07,2017-12-07,2018-06-30,False
17035131,347175,School,United States,Virginia,no,"3, 4",2017-12-08,2018-01-17,2018-06-30,False
17039253,394593,School,United States,Nevada,no,3,2017-12-08,,,False
17040329,347175,School,United States,Virginia,no,"K, 1, 2, 3, 4, 5",2017-12-08,,,False
17060565,396867,School,United States,California,not sure,2,2017-12-12,2017-12-17,2018-06-30,False
17060566,396867,School,United States,California,not sure,2,2017-12-08,,,False
17060568,396867,School,United States,California,not sure,4,2017-12-08,,,False
17060579,396867,School,United States,California,transitioning,Upper,2017-12-10,2017-12-10,2018-06-30,False
17060581,396867,School,United States,California,not sure,"K, 1, 2, 3, 4, 5",2017-12-08,2017-12-18,2018-06-30,False
17072194,396867,School,United States,California,transitioning,4,2017-12-08,,,False
17107075,325107,School,United States,California,not sure,2,2017-12-09,,,False
17113406,363197,School,United States,Ohio,not sure,3,2017-12-09,2017-12-09,2018-06-30,False
17113565,363197,School,United States,Ohio,yes,5,2017-12-09,,,False
17137100,347175,School,United States,Virginia,not sure,2,2017-12-10,,,False
17184196,29131,School,South Korea,Gyeongsangnam-do,not sure,"3, 4",2017-12-10,2017-12-10,2018-06-30,False
17198266,326926,School,United States,California,yes,K,2017-12-11,2017-12-11,2018-06-30,False
17204106,335009,School,United States,Connecticut,transitioning,3,2017-12-11,2017-12-11,2018-06-30,False
17204467,357948,School,United States,Tennessee,no,2,2017-12-11,2017-12-11,2018-06-30,False
17208654,338142,School,United States,New York,no,1,2017-12-11,2017-12-11,2018-06-30,False
17209312,368881,School,United States,Wisconsin,transitioning,2,2017-12-11,2017-12-11,2018-06-30,False
17210433,365478,School,United States,Michigan,yes,4,2017-12-11,2017-12-11,2018-06-30,False
17214180,382437,School,United States,Oklahoma,no,K,2017-12-11,2017-12-11,2018-06-30,False
17219239,389771,School,United States,Colorado,no,4,2017-12-11,2017-12-11,2018-06-30,False
17222964,394355,School,United States,New Mexico,not sure,2,2017-12-11,2017-12-12,2018-06-30,False
17225468,377593,School,United States,Missouri,transitioning,3,2017-12-11,2017-12-11,2018-06-30,False
17225686,374359,School,United States,Illinois,no,"K, 1, 2",2017-12-11,2017-12-11,2018-06-30,False
17225835,377593,School,United States,Missouri,yes,5,2017-12-13,,,False
17228324,365371,School,United States,Michigan,not sure,4,2017-12-11,,,False
17237767,1484,School,United States,New Jersey,yes,1,2017-12-11,2017-12-11,2018-06-30,False
17269782,365371,School,United States,Michigan,yes,"K, 1",2017-12-12,2017-12-12,2018-06-30,False
17269815,29479,School,United States,Indiana,transitioning,3,2017-12-12,,,False
17270058,363871,School,United States,Indiana,not sure,3,2017-12-12,,,False
17293150,33787,School,United States,Kansas,yes,Upper,2017-12-12,2017-12-17,2018-06-30,False
17294734,36523,School,Canada,British Columbia,not sure,3,2017-12-12,,,False
17336912,353649,School,United States,Florida,yes,2,2017-12-13,,,False
17346511,356710,School,United States,Alabama,yes,5,2017-12-13,2017-12-13,2018-06-30,False
17346702,347175,School,United States,Virginia,no,K,2017-12-13,2018-01-10,2018-06-30,False
17349429,356710,School,United States,Alabama,not sure,5,2017-12-13,2017-12-13,2018-06-30,False
17349430,356710,School,United States,Alabama,no,"1, 2, 3",2017-12-13,2017-12-28,2018-06-30,False
17349434,356710,School,United States,Alabama,no,4,2017-12-13,2017-12-13,2018-06-30,False
17353257,356710,School,United States,Alabama,yes,4,2018-01-05,2018-01-05,2018-06-30,False
17369350,327961,School,United States,Hawaii,yes,"1, 4, 5",2017-12-13,,,False
17381090,393035,School,United States,Arizona,no,3,2018-01-31,2018-02-05,2018-06-30,False
17400981,360642,School,United States,Kentucky,no,K,2017-12-18,,,False
17401415,332665,School,United States,Massachusetts,not sure,3,2017-12-14,2017-12-14,2018-06-30,False
17416864,363197,School,United States,Ohio,no,1,2017-12-14,2017-12-14,2018-06-30,False
17417032,363197,School,United States,Ohio,not sure,Pre,2017-12-15,,,False
17417033,363197,School,United States,Ohio,yes,5,2017-12-14,,,False
17417034,363197,School,United States,Ohio,no,2,2017-12-19,2018-02-21,2018-06-30,False
17417038,363197,School,United States,Ohio,yes,4,2017-12-14,2017-12-14,2018-06-30,False
17421687,381463,School,United States,Arkansas,yes,K,2017-12-14,2017-12-14,2018-06-30,False
17471301,365011,School,United States,Michigan,no,2,2017-12-15,2017-12-15,2018-06-30,False
17473090,371617,School,United States,Minnesota,not sure,1,2017-12-15,2018-01-12,2018-06-30,False
17474336,365371,School,United States,Michigan,not sure,Pre,2017-12-15,2017-12-15,2018-06-30,False
17499843,371587,School,United States,Minnesota,not sure,1,2017-12-15,2017-12-15,2018-06-30,False
17499903,374359,School,United States,Illinois,yes,5,2017-12-15,,,False
17500841,378347,School,United States,Kansas,not sure,"K, 1, 2, 3, 4, 5",2017-12-15,2017-12-15,2018-06-30,False
17500860,1291,School,United States,Tennessee,no,"Pre, K, 1, 2, 3, 4, 5",2017-12-15,2017-12-15,2018-06-30,False
17568362,25368,School,Northern Mariana Islands,Saipan,not sure,5,2017-12-17,2017-12-17,2018-06-30,False
17568928,37049,School,Saudi Arabia,Ar Riyāḑ,yes,3,2018-01-10,2018-01-10,2018-06-30,False
17578722,330424,School,United States,Washington,no,4,2017-12-17,2017-12-17,2018-06-30,False
17580001,374951,School,United States,Illinois,transitioning,3,2017-12-17,2017-12-17,2018-06-30,False
17582769,381328,School,United States,Louisiana,yes,1,2017-12-17,2017-12-17,2018-06-30,False
17583066,381328,School,United States,Louisiana,yes,1,2018-01-08,2018-01-08,2018-06-30,True
17583072,381328,School,United States,Louisiana,not sure,3,2018-01-19,2018-01-29,2018-06-30,False
17632207,343359,School,United States,Pennsylvania,not sure,5,2017-12-18,,,False
17635031,33736,School,Canada,British Columbia,no,"K, 1, 2, 3, 4, 5",2018-01-29,2018-01-29,2018-06-30,False
17639327,337940,School,United States,New York,transitioning,1,2018-01-03,2018-01-08,2018-06-30,False
17641015,371409,School,United States,Minnesota,no,3,2017-12-18,2017-12-18,2018-06-30,False
17641120,371409,School,United States,Minnesota,no,3,2017-12-18,,,False
17703040,339632,School,United States,New York,not sure,5,2017-12-19,2017-12-19,2018-06-30,False
17711354,382898,School,United States,Oklahoma,yes,4,2018-02-08,2018-02-08,2018-06-30,False
17755112,1131,School,United States,Florida,yes,1,2017-12-21,2017-12-21,2018-06-30,False
17756654,34365,School,United States,Oklahoma,no,Pre,2017-12-20,2017-12-20,2018-06-30,False
17761109,364859,School,United States,Indiana,transitioning,3,2017-12-20,2017-12-20,2018-06-30,False
17799332,351294,School,United States,Georgia,transitioning,3,2017-12-21,2017-12-21,2018-06-30,False
17803269,334883,School,United States,Connecticut,yes,4,2017-12-21,2018-01-11,2018-06-30,False
17807719,339552,School,United States,New York,not sure,4,2017-12-21,2017-12-21,2018-06-30,False
17809296,392118,School,United States,Utah,not sure,3,2018-01-16,2018-01-16,2018-06-30,False
17814743,394586,School,United States,Nevada,yes,2,2017-12-21,,,False
17815672,343932,School,United States,Delaware,transitioning,3,2017-12-21,2018-01-02,2018-06-30,False
17819618,395541,School,United States,California,transitioning,5,2017-12-21,,,False
17819620,395541,School,United States,California,transitioning,5,2017-12-21,2017-12-21,2018-06-30,False
17819897,395541,School,United States,California,not sure,5,2017-12-21,,,False
17819900,395541,School,United States,California,yes,Upper,2017-12-21,,,False
17821604,5431,School,United States,California,transitioning,5,2017-12-21,2017-12-21,2018-06-30,False
17953190,36752,School,Iran,Tehran Province,not sure,,2017-12-23,2017-12-23,2018-06-30,False
18006002,1710,School,United States,Oregon,yes,K,2018-02-10,,,False
18107195,330230,School,United States,Washington,yes,K,2017-12-26,2018-02-11,2018-06-30,False
18110639,383404,School,United States,Texas,not sure,3,2017-12-26,2017-12-31,2018-06-30,False
18273334,2467,School,United States,New Hampshire,transitioning,4,2017-12-29,2017-12-29,2018-06-30,False
18323774,36809,School,United States,Texas,transitioning,Upper,2017-12-30,,,False
18370249,326952,School,United States,California,transitioning,5,2017-12-31,2017-12-31,2018-06-30,False
18370907,326952,School,United States,California,transitioning,5,2018-01-03,,,False
18374945,359675,School,United States,Kentucky,yes,1,2017-12-31,2017-12-31,2018-06-30,False
18384802,364925,School,United States,Indiana,no,"4, 5",2018-01-31,,,False
18428472,361371,School,United States,Ohio,no,"K, 1, 2",2018-01-01,2018-01-01,2018-06-30,False
18431025,19580,School,Canada,Ontario,no,2,2018-01-01,2018-01-01,2018-06-30,False
18431134,19580,School,Canada,Ontario,no,2,2018-01-03,2018-01-03,2018-06-30,False
18457608,346851,School,United States,Virginia,yes,2,2018-01-02,,,False
18459332,357831,School,United States,Tennessee,not sure,"K, 1, 2, 3, 4, 5",2018-01-04,2018-01-04,2018-06-30,False
18462460,360098,School,United States,Kentucky,yes,K,2018-01-02,2018-01-02,2018-06-30,False
18463431,359786,School,United States,Kentucky,yes,1,2018-01-02,2018-01-07,2018-06-30,False
18463433,359786,School,United States,Kentucky,yes,"4, 5",2018-01-08,,,False
18463434,359786,School,United States,Kentucky,yes,1,2018-01-02,2018-01-10,2018-06-30,False
18470327,326952,School,United States,California,yes,"4, 5",2018-01-02,2018-01-02,2018-06-30,False
18474607,1484,School,United States,New Jersey,not sure,1,2018-01-02,2018-01-02,2018-06-30,False
18478269,277,School,United States,Kentucky,yes,3,2018-01-02,2018-01-02,2018-06-30,False
18519527,9461,School,United States,California,not sure,"1, 4",2018-01-03,,,False
18524291,2467,School,United States,New Hampshire,no,"K, 1, 2, 3, 4, 5",2018-01-03,2018-01-03,2018-06-30,False
18524603,8516,School,United States,Connecticut,not sure,Upper,2018-01-03,2018-01-03,2018-06-30,False
18525464,2467,School,United States,New Hampshire,not sure,5,2018-01-03,2018-01-03,2018-06-30,False
18528168,352134,School,United States,Georgia,transitioning,1,2018-01-03,2018-01-03,2018-06-30,False
18542300,1484,School,United States,New Jersey,yes,1,2018-01-03,2018-01-03,2018-06-30,False
18593110,357831,School,United States,Tennessee,no,K,2018-01-04,2018-01-04,2018-06-30,False
18593117,357831,School,United States,Tennessee,not sure,3,2018-01-04,2018-01-19,2018-06-30,False
18593120,357831,School,United States,Tennessee,no,K,2018-01-04,2018-01-18,2018-06-30,False
18593125,357831,School,United States,Tennessee,not sure,"2, 3, 4, 5",2018-01-04,2018-01-17,2018-06-30,False
18593129,357831,School,United States,Tennessee,no,K,2018-01-04,2018-01-14,2018-06-30,False
18593130,357831,School,United States,Tennessee,transitioning,"K, 1, 2, 3, 4, 5",2018-01-04,,,False
18593134,357831,School,United States,Tennessee,not sure,"K, 1, 2, 3, 4, 5",2018-01-04,,,False
18593135,357831,School,United States,Tennessee,no,1,2018-01-04,,,False
18593142,357831,School,United States,Tennessee,no,"K, 1, 2, 3",2018-01-04,,,False
18593145,357831,School,United States,Tennessee,not sure,"3, 4, 5",2018-01-04,,,False
18593146,357831,School,United States,Tennessee,yes,"K, 1, 2, 3, 4, 5",2018-01-04,2018-01-04,2018-06-30,False
18593265,357831,School,United States,Tennessee,no,5,2018-01-04,2018-01-14,2018-06-30,False
18661949,36903,School,United States,Missouri,no,"K, 1, 2, 3, 4, 5",2018-01-05,2018-01-17,2018-06-30,False
18666467,36903,School,United States,Missouri,yes,5,2018-01-05,2018-02-08,2018-06-30,False
18670056,344214,School,United States,District of Columbia,yes,3,2018-01-05,2018-01-31,2018-06-30,False
18675351,370322,School,United States,Wisconsin,transitioning,2,2018-01-05,2018-01-05,2018-06-30,False
